2281 ,2018 ,1696 ,1429 ,1038 ,606 ,332 ,89 ,-356 ,-669 ,-806 ,-979 ,-1172 ,-1531 ,-1908 ,-2050 ,-2072 ,-2013 ,-1795 ,-1675 ,-1645 ,-1431 ,-1171 ,-917 ,-656 ,-664 ,-832 ,-712 ,-632 ,-621 ,-437 ,-417 ,
-499 ,-560 ,-604 ,-519 ,-342 ,-148 ,-149 ,-188 ,-192 ,-304 ,-423 ,-484 ,-649 ,-823 ,-1020 ,-1238 ,-1209 ,-961 ,-653 ,-616 ,-729 ,-860 ,-1042 ,-1062 ,-900 ,-775 ,-659 ,-527 ,-258 ,462 ,1016 ,1411 ,
1676 ,1757 ,1835 ,1945 ,2285 ,2470 ,2645 ,2772 ,2577 ,2491 ,2648 ,2647 ,2436 ,2212 ,2013 ,1972 ,1905 ,1812 ,1861 ,1797 ,1457 ,994 ,632 ,353 ,109 ,-81 ,-266 ,-360 ,-554 ,-849 ,-1035 ,-994 ,
-1115 ,-1355 ,-1545 ,-1808 ,-1527 ,-1066 ,-778 ,-559 ,-439 ,-414 ,-410 ,-486 ,-413 ,-351 ,-603 ,-650 ,-681 ,-697 ,-804 ,-1023 ,-885 ,-751 ,-899 ,-857 ,-597 ,-636 ,-585 ,-603 ,-928 ,-927 ,-879 ,-1152 ,
-1127 ,-827 ,-805 ,-706 ,-708 ,-793 ,-893 ,-1182 ,-1358 ,-1450 ,-1500 ,-1422 ,-1228 ,-928 ,-362 ,-12 ,-6 ,118 ,442 ,581 ,541 ,456 ,652 ,1133 ,1315 ,1492 ,1557 ,1411 ,1482 ,1611 ,1812 ,1939 ,
1890 ,1898 ,1994 ,2129 ,2164 ,2010 ,1703 ,1465 ,1284 ,1114 ,926 ,1010 ,1123 ,885 ,621 ,365 ,70 ,-64 ,-106 ,-205 ,-331 ,-442 ,-552 ,-445 ,-234 ,-319 ,-532 ,-680 ,-762 ,-588 ,-451 ,-465 ,
-441 ,-533 ,-832 ,-1136 ,-1171 ,-1065 ,-1004 ,-927 ,-837 ,-829 ,-765 ,-799 ,-905 ,-1050 ,-1281 ,-1569 ,-1700 ,-1377 ,-1192 ,-1176 ,-1138 ,-1166 ,-1240 ,-1462 ,-1630 ,-1806 ,-1924 ,-1956 ,-1775 ,-1404 ,-1043 ,-545 ,
-199 ,170 ,556 ,633 ,725 ,1101 ,1505 ,1832 ,2088 ,2188 ,2228 ,2400 ,2590 ,2503 ,2669 ,2911 ,2829 ,2834 ,2973 ,3068 ,2952 ,2808 ,2525 ,2071 ,1708 ,1412 ,1122 ,605 ,288 ,151 ,-113 ,-429 ,
-616 ,-794 ,-987 ,-1079 ,-1293 ,-1458 ,-1451 ,-1540 ,-1595 ,-1471 ,-1318 ,-1205 ,-1186 ,-1205 ,-1236 ,-1172 ,-1036 ,-1001 ,-1097 ,-1160 ,-1076 ,-1109 ,-906 ,-632 ,-527 ,-368 ,-471 ,-442 ,-292 ,-379 ,-337 ,-344 ,
-522 ,-721 ,-674 ,-478 ,-341 ,-313 ,-423 ,-625 ,-725 ,-795 ,-1005 ,-1089 ,-944 ,-774 ,-565 ,-177 ,272 ,878 ,1377 ,1757 ,2028 ,2051 ,2397 ,2925 ,3266 ,3281 ,3234 ,3439 ,3498 ,3325 ,3384 ,3505 ,
3359 ,3329 ,3474 ,3696 ,3796 ,3876 ,3828 ,3555 ,3434 ,2985 ,2446 ,2278 ,2137 ,1934 ,1680 ,1213 ,903 ,778 ,566 ,193 ,-75 ,-131 ,-236 ,-520 ,-547 ,-330 ,-312 ,-498 ,-739 ,-618 ,-362 ,-428 ,
-591 ,-601 ,-586 ,-733 ,-996 ,-983 ,-956 ,-878 ,-783 ,-717 ,-451 ,-461 ,-488 ,-449 ,-390 ,-399 ,-568 ,-662 ,-468 ,-218 ,-76 ,55 ,291 ,495 ,585 ,640 ,328 ,-92 ,-112 ,70 ,155 ,248 ,
526 ,739 ,895 ,1067 ,1378 ,1694 ,1837 ,1970 ,1952 ,2322 ,2867 ,2888 ,2706 ,2501 ,2328 ,2048 ,1806 ,1770 ,1774 ,1823 ,1790 ,1647 ,1713 ,1869 ,1754 ,1430 ,1117 ,1013 ,910 ,612 ,401 ,326 ,
122 ,-93 ,-356 ,-630 ,-914 ,-1241 ,-1418 ,-1474 ,-1476 ,-1561 ,-1678 ,-1626 ,-1389 ,-1366 ,-1419 ,-1452 ,-1443 ,-1109 ,-1014 ,-1136 ,-1212 ,-1265 ,-1210 ,-1209 ,-1222 ,-852 ,-428 ,-366 ,-527 ,-446 ,-130 ,-291 ,
-669 ,-632 ,-647 ,-771 ,-613 ,-526 ,-349 ,-87 ,-178 ,-635 ,-791 ,-668 ,-730 ,-850 ,-947 ,-844 ,-695 ,-676 ,-568 ,-227 ,-174 ,-367 ,-339 ,-100 ,395 ,840 ,847 ,959 ,1510 ,1809 ,1710 ,1624 ,
1732 ,1762 ,1849 ,1908 ,1892 ,2033 ,2039 ,1853 ,1747 ,1619 ,1396 ,974 ,583 ,530 ,502 ,297 ,80 ,-3 ,-7 ,-221 ,-501 ,-517 ,-527 ,-610 ,-866 ,-876 ,-263 ,-52 ,-335 ,-377 ,106 ,575 ,
619 ,688 ,746 ,776 ,739 ,667 ,731 ,916 ,803 ,485 ,535 ,780 ,1097 ,1058 ,585 ,386 ,231 ,86 ,-93 ,-359 ,-345 ,-587 ,-796 ,-698 ,-625 ,-550 ,-816 ,-975 ,-846 ,-900 ,-1054 ,-1065 ,
-909 ,-615 ,-379 ,-383 ,-249 ,-41 ,29 ,113 ,189 ,254 ,378 ,524 ,638 ,843 ,1022 ,906 ,633 ,627 ,826 ,929 ,1116 ,1462 ,1742 ,1709 ,1620 ,1691 ,1850 ,1606 ,1034 ,673 ,654 ,688 ,
347 ,201 ,275 ,320 ,247 ,49 ,6 ,-14 ,-194 ,-509 ,-523 ,-252 ,-287 ,-442 ,-494 ,-458 ,-454 ,-701 ,-850 ,-798 ,-744 ,-773 ,-978 ,-1132 ,-964 ,-955 ,-1247 ,-1310 ,-1041 ,-971 ,-1039 ,-909 ,
-684 ,-573 ,-637 ,-662 ,-623 ,-636 ,-709 ,-656 ,-564 ,-552 ,-645 ,-1065 ,-1378 ,-1507 ,-1671 ,-1747 ,-1835 ,-1722 ,-1369 ,-1059 ,-875 ,-455 ,-126 ,-172 ,82 ,692 ,1221 ,1211 ,1181 ,1594 ,2034 ,2289 ,
2175 ,2062 ,2021 ,2008 ,2148 ,2208 ,2635 ,3041 ,2936 ,2673 ,2565 ,2580 ,2497 ,2089 ,1527 ,1139 ,780 ,467 ,378 ,179 ,-59 ,-333 ,-696 ,-931 ,-1017 ,-928 ,-805 ,-627 ,-223 ,-129 ,-366 ,-341 ,
-253 ,-46 ,212 ,161 ,-45 ,-205 ,-173 ,-161 ,-177 ,-477 ,-770 ,-880 ,-768 ,-588 ,-597 ,-509 ,-568 ,-544 ,-662 ,-833 ,-816 ,-755 ,-674 ,-931 ,-1018 ,-612 ,-314 ,-386 ,-487 ,-633 ,-1023 ,-1293 ,
-1188 ,-1063 ,-891 ,-792 ,-769 ,-671 ,-438 ,57 ,185 ,480 ,837 ,913 ,1299 ,1752 ,2096 ,2303 ,2292 ,1907 ,1706 ,1851 ,1709 ,1620 ,1840 ,2015 ,2041 ,2076 ,2216 ,2397 ,2423 ,2283 ,2082 ,2027 ,
1834 ,1452 ,1179 ,958 ,844 ,339 ,-174 ,-519 ,-819 ,-986 ,-1233 ,-1413 ,-1390 ,-1488 ,-1733 ,-1626 ,-1526 ,-1644 ,-1853 ,-1929 ,-1505 ,-1177 ,-1421 ,-1946 ,-1954 ,-1619 ,-1695 ,-1976 ,-2167 ,-2212 ,-2140 ,-2166 ,
-1918 ,-1527 ,-1280 ,-1325 ,-1536 ,-1429 ,-1077 ,-975 ,-1051 ,-937 ,-757 ,-704 ,-610 ,-560 ,-626 ,-771 ,-1087 ,-1359 ,-1344 ,-1085 ,-939 ,-1004 ,-795 ,-482 ,-336 ,-276 ,-65 ,400 ,675 ,729 ,932 ,1289 ,
1563 ,1740 ,2041 ,2164 ,1702 ,1078 ,1005 ,1193 ,1345 ,1214 ,747 ,687 ,565 ,547 ,885 ,725 ,490 ,237 ,152 ,413 ,808 ,915 ,319 ,-132 ,-116 ,-183 ,-541 ,-652 ,-619 ,-588 ,-659 ,-699 ,
-639 ,-655 ,-644 ,-651 ,-574 ,-398 ,-213 ,-196 ,-221 ,-367 ,-253 ,-62 ,-414 ,-655 ,-830 ,-793 ,-428 ,-66 ,53 ,-121 ,-146 ,-38 ,8 ,5 ,-204 ,-620 ,-437 ,202 ,416 ,513 ,357 ,-60 ,
-305 ,-403 ,-476 ,-508 ,-761 ,-800 ,-457 ,-223 ,13 ,43 ,-245 ,-351 ,-189 ,7 ,273 ,561 ,713 ,787 ,1100 ,1578 ,1678 ,1251 ,743 ,900 ,1175 ,1454 ,1845 ,1717 ,1431 ,1268 ,1289 ,1370 ,
1251 ,940 ,482 ,399 ,413 ,576 ,478 ,3 ,-60 ,-199 ,-328 ,-449 ,-640 ,-643 ,-746 ,-978 ,-1204 ,-1116 ,-994 ,-1209 ,-1052 ,-573 ,-367 ,-453 ,-447 ,-219 ,235 ,676 ,575 ,210 ,-78 ,-304 ,
-25 ,522 ,688 ,539 ,149 ,98 ,77 ,88 ,4 ,-433 ,-476 ,-406 ,-263 ,-63 ,155 ,124 ,-320 ,-857 ,-1140 ,-684 ,-571 ,-1129 ,-1252 ,-861 ,-446 ,-155 ,-165 ,-400 ,-481 ,-284 ,-261 ,-329 ,
-86 ,-104 ,23 ,487 ,635 ,561 ,253 ,8 ,225 ,537 ,472 ,273 ,299 ,554 ,707 ,734 ,820 ,569 ,182 ,79 ,-8 ,58 ,266 ,179 ,-273 ,-604 ,-398 ,-48 ,3 ,-185 ,-574 ,-703 ,
-587 ,-359 ,40 ,-172 ,-651 ,-654 ,-321 ,-111 ,-210 ,-493 ,-603 ,-498 ,-376 ,-182 ,37 ,-103 ,-424 ,-525 ,-177 ,452 ,392 ,-258 ,-586 ,-415 ,-216 ,-383 ,-414 ,-363 ,-324 ,-455 ,-830 ,-681 ,
-479 ,-637 ,-944 ,-1106 ,-1177 ,-1350 ,-1507 ,-1525 ,-1235 ,-965 ,-887 ,-877 ,-861 ,-708 ,-483 ,-222 ,-61 ,104 ,251 ,279 ,671 ,1394 ,1368 ,742 ,385 ,431 ,799 ,1097 ,1556 ,1750 ,1607 ,1641 ,
1772 ,2034 ,1989 ,1356 ,786 ,632 ,662 ,568 ,249 ,-140 ,-510 ,-863 ,-1004 ,-1129 ,-1445 ,-1530 ,-1601 ,-1881 ,-1800 ,-1307 ,-1337 ,-1674 ,-1648 ,-1295 ,-1353 ,-1657 ,-1589 ,-1288 ,-778 ,-808 ,-1379 ,-1855 ,
-2000 ,-1834 ,-1432 ,-1295 ,-1694 ,-1983 ,-1935 ,-1768 ,-1472 ,-1203 ,-1409 ,-2037 ,-2154 ,-1754 ,-1649 ,-1563 ,-1534 ,-1695 ,-1985 ,-2294 ,-2077 ,-1831 ,-1832 ,-2118 ,-2320 ,-1753 ,-1168 ,-1055 ,-947 ,-661 ,-413 ,-111 ,
247 ,478 ,800 ,1376 ,1969 ,2320 ,2486 ,2531 ,2203 ,1746 ,1751 ,2131 ,2241 ,1866 ,1767 ,2056 ,1965 ,1587 ,1533 ,1483 ,981 ,432 ,218 ,322 ,286 ,220 ,133 ,64 ,-65 ,-526 ,-1166 ,-1556 ,
-1703 ,-2051 ,-2119 ,-1916 ,-1439 ,-1271 ,-1639 ,-1461 ,-1253 ,-1282 ,-1335 ,-1379 ,-1154 ,-1043 ,-897 ,-891 ,-1095 ,-972 ,-949 ,-1070 ,-878 ,-617 ,-657 ,-1098 ,-1640 ,-1609 ,-1015 ,-596 ,-557 ,-493 ,-400 ,-526 ,
-284 ,407 ,466 ,118 ,40 ,-16 ,123 ,501 ,592 ,232 ,-103 ,-101 ,232 ,517 ,428 ,648 ,1185 ,1058 ,519 ,627 ,1466 ,2007 ,2027 ,2008 ,1884 ,1845 ,2033 ,2142 ,2030 ,1640 ,1306 ,1465 ,
1526 ,1578 ,1772 ,1544 ,1148 ,896 ,837 ,851 ,450 ,93 ,-150 ,-336 ,-451 ,-547 ,-558 ,-1301 ,-2175 ,-1932 ,-1313 ,-1499 ,-1943 ,-1699 ,-1353 ,-1428 ,-1648 ,-1737 ,-1789 ,-1688 ,-1624 ,-1575 ,-1578 ,-1643 ,
-1415 ,-1218 ,-1334 ,-1140 ,-572 ,-410 ,-618 ,-420 ,22 ,250 ,148 ,-201 ,-404 ,-366 ,-2 ,302 ,-75 ,-673 ,-723 ,-19 ,173 ,-265 ,-422 ,-452 ,-524 ,-785 ,-608 ,-245 ,-302 ,-294 ,-226 ,-75 ,
272 ,453 ,494 ,291 ,136 ,304 ,732 ,873 ,862 ,1060 ,1268 ,1560 ,1785 ,1958 ,1582 ,1216 ,1453 ,1611 ,1332 ,1119 ,1417 ,1645 ,1187 ,275 ,-248 ,-369 ,-674 ,-958 ,-1109 ,-1406 ,-1798 ,-1992 ,
-1913 ,-2105 ,-2259 ,-2070 ,-2095 ,-2028 ,-1651 ,-1379 ,-1287 ,-1656 ,-1858 ,-1305 ,-864 ,-625 ,-184 ,172 ,312 ,279 ,454 ,640 ,486 ,416 ,445 ,763 ,1227 ,1169 ,1050 ,1080 ,880 ,595 ,288 ,97 ,
270 ,609 ,341 ,-91 ,49 ,280 ,208 ,-175 ,-426 ,-483 ,-766 ,-1273 ,-1408 ,-808 ,-428 ,-78 ,323 ,73 ,-142 ,241 ,999 ,1137 ,575 ,391 ,863 ,1336 ,1287 ,1232 ,1177 ,921 ,547 ,49 ,
-165 ,30 ,440 ,490 ,97 ,157 ,1022 ,1336 ,775 ,448 ,614 ,924 ,826 ,399 ,-54 ,-274 ,-193 ,-137 ,-304 ,-1020 ,-1590 ,-1079 ,-429 ,-748 ,-1019 ,-379 ,412 ,849 ,710 ,266 ,-9 ,-124 ,
-397 ,-986 ,-1269 ,-1102 ,-1243 ,-1905 ,-2438 ,-2364 ,-1894 ,-1885 ,-2283 ,-2358 ,-1973 ,-1570 ,-1503 ,-1486 ,-1494 ,-1556 ,-1335 ,-926 ,-743 ,-1157 ,-1444 ,-1055 ,-899 ,-869 ,-611 ,-192 ,257 ,386 ,450 ,598 ,
958 ,1130 ,949 ,776 ,812 ,1303 ,1616 ,1046 ,332 ,518 ,1075 ,1202 ,862 ,490 ,567 ,435 ,-15 ,294 ,636 ,486 ,521 ,673 ,523 ,410 ,732 ,767 ,725 ,657 ,580 ,798 ,1036 ,1104 ,
912 ,831 ,734 ,591 ,749 ,548 ,84 ,180 ,334 ,35 ,-323 ,66 ,474 ,24 ,-457 ,-511 ,-894 ,-1392 ,-1480 ,-1281 ,-840 ,-503 ,-729 ,-1090 ,-1365 ,-1560 ,-1674 ,-1471 ,-1135 ,-1083 ,-933 ,-616 ,
-476 ,-472 ,-1 ,653 ,765 ,887 ,1034 ,1026 ,1151 ,1334 ,1086 ,462 ,471 ,892 ,896 ,643 ,383 ,-224 ,-655 ,-535 ,-631 ,-624 ,-190 ,233 ,155 ,-193 ,-301 ,-48 ,600 ,773 ,612 ,851 ,
1128 ,1233 ,1264 ,1346 ,1483 ,1979 ,2646 ,2859 ,2661 ,2487 ,2745 ,3152 ,3073 ,2587 ,2087 ,2231 ,2639 ,2218 ,1567 ,1319 ,1209 ,349 ,-782 ,-857 ,-424 ,-677 ,-1952 ,-3004 ,-2631 ,-1798 ,-1660 ,-1983 ,
-1944 ,-1847 ,-2521 ,-3078 ,-2356 ,-1398 ,-1331 ,-1790 ,-2375 ,-2659 ,-2017 ,-935 ,-594 ,-953 ,-740 ,-264 ,-408 ,-470 ,-358 ,-75 ,425 ,849 ,1382 ,1378 ,620 ,253 ,865 ,1358 ,614 ,-62 ,95 ,-167 ,
-1054 ,-1284 ,-904 ,-668 ,-336 ,-38 ,307 ,557 ,540 ,491 ,121 ,-361 ,78 ,1076 ,1434 ,968 ,842 ,1534 ,1814 ,1710 ,2055 ,2168 ,1638 ,1751 ,2989 ,3382 ,2145 ,1147 ,1183 ,894 ,234 ,442 ,
955 ,-15 ,-1849 ,-2106 ,-1185 ,-625 ,-412 ,-300 ,-714 ,-1574 ,-1921 ,-1701 ,-1537 ,-1699 ,-1523 ,-744 ,-628 ,-1294 ,-1101 ,-420 ,-623 ,-589 ,288 ,507 ,-321 ,-459 ,554 ,1224 ,1231 ,1247 ,1486 ,1100 ,
271 ,353 ,967 ,451 ,-758 ,-642 ,121 ,-67 ,-194 ,377 ,742 ,348 ,-229 ,-263 ,-137 ,-364 ,-437 ,65 ,50 ,-622 ,-782 ,-652 ,-564 ,45 ,1034 ,1820 ,1997 ,1679 ,1399 ,1298 ,1837 ,3196 ,
3698 ,2788 ,1990 ,2194 ,2629 ,2043 ,1423 ,1542 ,1847 ,1740 ,1017 ,914 ,1312 ,1052 ,430 ,587 ,1081 ,516 ,-502 ,-917 ,-802 ,-969 ,-1386 ,-1470 ,-1414 ,-1764 ,-2376 ,-1950 ,-1263 ,-1368 ,-1297 ,-830 ,
-529 ,-639 ,-861 ,-1253 ,-1802 ,-1567 ,-774 ,-87 ,2 ,-666 ,-1046 ,-989 ,-1350 ,-1707 ,-1396 ,-1037 ,-651 ,513 ,1161 ,-49 ,-1524 ,-1600 ,-781 ,133 ,1225 ,1900 ,1239 ,-425 ,-1656 ,-1148 ,68 ,865 ,
1731 ,2271 ,1482 ,-39 ,-897 ,-955 ,-560 ,305 ,1596 ,2673 ,2411 ,851 ,-441 ,-757 ,-516 ,681 ,2162 ,2137 ,1216 ,631 ,-216 ,-1380 ,-1266 ,-68 ,856 ,1270 ,1523 ,1205 ,-192 ,-1668 ,-1597 ,-334 ,
97 ,199 ,1211 ,1431 ,45 ,-1006 ,-497 ,-228 ,-949 ,-554 ,745 ,762 ,-578 ,-1615 ,-1725 ,-1747 ,-1236 ,366 ,1682 ,1437 ,-272 ,-2111 ,-2772 ,-2451 ,-1413 ,-238 ,543 ,408 ,-393 ,-976 ,-1417 ,-960 ,
240 ,822 ,373 ,189 ,680 ,89 ,-691 ,193 ,1861 ,2019 ,971 ,653 ,843 ,324 ,-496 ,-477 ,349 ,1157 ,1451 ,1445 ,1061 ,475 ,104 ,-202 ,-240 ,242 ,1431 ,1518 ,373 ,147 ,512 ,469 ,
692 ,1567 ,2100 ,2265 ,1925 ,1287 ,1066 ,1000 ,1179 ,2395 ,3713 ,3373 ,2301 ,1618 ,977 ,764 ,1815 ,2977 ,3212 ,3219 ,3087 ,2213 ,754 ,-30 ,-152 ,-374 ,-434 ,-116 ,88 ,-660 ,-1774 ,-2143 ,
-1664 ,-768 ,-527 ,-1060 ,-1419 ,-1221 ,-1056 ,-1021 ,-737 ,-914 ,-1193 ,-770 ,-701 ,-1478 ,-1769 ,-1212 ,-587 ,-122 ,449 ,974 ,496 ,-1076 ,-1829 ,-993 ,241 ,915 ,1031 ,561 ,-487 ,-1121 ,-473 ,423 ,
300 ,-354 ,-512 ,-689 ,-1838 ,-3108 ,-2848 ,-1367 ,-261 ,193 ,167 ,-369 ,-1337 ,-2212 ,-2034 ,-1103 ,-150 ,1383 ,2729 ,2460 ,1305 ,892 ,515 ,-630 ,-517 ,1828 ,4182 ,4491 ,3907 ,3620 ,2836 ,1737 ,
1473 ,2483 ,2992 ,2319 ,1916 ,1733 ,836 ,-190 ,174 ,913 ,1171 ,1180 ,335 ,-1085 ,-2649 ,-3342 ,-2783 ,-1699 ,-608 ,28 ,-187 ,-2028 ,-3735 ,-3694 ,-2886 ,-2306 ,-1520 ,566 ,1975 ,1008 ,-622 ,-1514 ,
-1699 ,-1482 ,-461 ,583 ,457 ,75 ,292 ,629 ,138 ,-239 ,162 ,231 ,26 ,-196 ,-144 ,-112 ,-392 ,-554 ,-464 ,-102 ,320 ,691 ,-272 ,-2297 ,-2795 ,-2002 ,-1352 ,-922 ,60 ,1169 ,1339 ,595 ,
