-937 ,-884 ,-1061 ,-955 ,-778 ,-602 ,-457 ,-338 ,-345 ,-389 ,-405 ,-360 ,-217 ,161 ,525 ,641 ,1034 ,1163 ,1171 ,1071 ,980 ,948 ,730 ,754 ,855 ,947 ,891 ,792 ,675 ,632 ,444 ,326 ,
283 ,288 ,233 ,1 ,-237 ,-489 ,-609 ,-538 ,-452 ,-304 ,-284 ,-399 ,-442 ,-399 ,-484 ,-530 ,-382 ,-135 ,83 ,257 ,421 ,455 ,531 ,705 ,910 ,1026 ,843 ,830 ,785 ,605 ,411 ,321 ,
321 ,191 ,-121 ,-287 ,-427 ,-458 ,-454 ,-567 ,-518 ,-545 ,-376 ,-325 ,-424 ,-412 ,-632 ,-1095 ,-1290 ,-1474 ,-1514 ,-1430 ,-1391 ,-1434 ,-1331 ,-1322 ,-1313 ,-970 ,-705 ,-477 ,-225 ,-194 ,-283 ,-370 ,
-298 ,-256 ,-454 ,-540 ,-759 ,-1084 ,-1208 ,-1334 ,-1360 ,-1412 ,-1254 ,-852 ,-532 ,-436 ,-288 ,-4 ,95 ,129 ,170 ,168 ,92 ,66 ,-6 ,-207 ,-407 ,-367 ,-282 ,-230 ,-127 ,169 ,399 ,615 ,
748 ,1024 ,983 ,1066 ,1221 ,1260 ,1060 ,849 ,634 ,330 ,138 ,-143 ,-317 ,-412 ,-262 ,-156 ,-118 ,-119 ,-78 ,51 ,195 ,336 ,489 ,461 ,466 ,352 ,264 ,270 ,28 ,195 ,289 ,321 ,
283 ,382 ,569 ,644 ,772 ,904 ,939 ,858 ,892 ,812 ,896 ,955 ,744 ,605 ,378 ,233 ,160 ,193 ,293 ,201 ,207 ,308 ,241 ,319 ,576 ,663 ,628 ,615 ,521 ,541 ,554 ,565 ,
647 ,688 ,765 ,942 ,1052 ,1299 ,1470 ,1475 ,1706 ,1624 ,1473 ,1265 ,1043 ,973 ,876 ,763 ,682 ,572 ,562 ,417 ,395 ,349 ,212 ,65 ,139 ,64 ,-9 ,109 ,185 ,114 ,-36 ,-172 ,
-265 ,-401 ,-547 ,-553 ,-558 ,-594 ,-483 ,-321 ,-23 ,298 ,595 ,862 ,921 ,793 ,675 ,430 ,164 ,-59 ,-294 ,-479 ,-802 ,-1043 ,-1431 ,-1729 ,-1967 ,-2154 ,-2303 ,-2345 ,-2339 ,-2369 ,-2282 ,-2143 ,
-2123 ,-1925 ,-1739 ,-1537 ,-1616 ,-1576 ,-1556 ,-1705 ,-1609 ,-1430 ,-1246 ,-951 ,-471 ,-65 ,311 ,480 ,662 ,629 ,548 ,433 ,288 ,323 ,340 ,16 ,-110 ,-232 ,-443 ,-683 ,-892 ,-895 ,-955 ,-1134 ,
-1162 ,-1195 ,-1169 ,-937 ,-748 ,-557 ,-499 ,-486 ,-603 ,-719 ,-755 ,-688 ,-672 ,-635 ,-639 ,-495 ,-109 ,113 ,201 ,312 ,296 ,271 ,274 ,432 ,504 ,625 ,922 ,907 ,888 ,965 ,895 ,797 ,
479 ,237 ,-49 ,-349 ,-574 ,-563 ,-471 ,-601 ,-614 ,-609 ,-550 ,-460 ,-505 ,-334 ,-280 ,-82 ,227 ,438 ,651 ,765 ,957 ,993 ,1037 ,1141 ,1269 ,1436 ,1454 ,1592 ,1725 ,1911 ,2045 ,2120 ,
2029 ,1747 ,1375 ,1238 ,1037 ,799 ,604 ,304 ,193 ,122 ,205 ,352 ,346 ,393 ,386 ,228 ,259 ,292 ,477 ,681 ,838 ,873 ,882 ,846 ,994 ,983 ,965 ,924 ,809 ,811 ,893 ,987 ,
1219 ,1404 ,1443 ,1400 ,1212 ,1001 ,665 ,418 ,117 ,-107 ,-247 ,-298 ,-229 ,-215 ,-96 ,16 ,-17 ,-103 ,-248 ,-663 ,-862 ,-1026 ,-1175 ,-1277 ,-1535 ,-1689 ,-1830 ,-1783 ,-1572 ,-1368 ,-997 ,-767 ,
-622 ,-595 ,-472 ,-123 ,186 ,481 ,363 ,294 ,423 ,316 ,123 ,-222 ,-505 ,-456 ,-738 ,-924 ,-983 ,-967 ,-806 ,-733 ,-620 ,-413 ,-353 ,-286 ,-380 ,-429 ,-459 ,-653 ,-926 ,-934 ,-1004 ,-1070 ,
-1066 ,-943 ,-522 ,-202 ,21 ,208 ,147 ,121 ,151 ,50 ,-12 ,-101 ,-174 ,-255 ,-547 ,-568 ,-413 ,-456 ,-549 ,-784 ,-943 ,-1089 ,-964 ,-695 ,-494 ,-245 ,-59 ,-35 ,-138 ,-2 ,-9 ,-85 ,
-110 ,-265 ,-361 ,-475 ,-370 ,-249 ,42 ,236 ,239 ,180 ,168 ,249 ,312 ,374 ,389 ,408 ,503 ,399 ,282 ,262 ,346 ,332 ,315 ,282 ,225 ,63 ,23 ,87 ,266 ,457 ,505 ,497 ,
413 ,484 ,555 ,547 ,548 ,491 ,543 ,606 ,741 ,911 ,1258 ,1563 ,1488 ,1450 ,1300 ,1283 ,1175 ,1044 ,1093 ,1003 ,845 ,768 ,728 ,770 ,759 ,651 ,524 ,285 ,123 ,96 ,248 ,333 ,
313 ,385 ,412 ,465 ,511 ,374 ,255 ,110 ,148 ,229 ,273 ,276 ,214 ,220 ,394 ,529 ,552 ,559 ,342 ,224 ,37 ,-18 ,-150 ,-295 ,-456 ,-735 ,-1121 ,-1432 ,-1521 ,-1706 ,-1691 ,-1784 ,
-1704 ,-1674 ,-1653 ,-1442 ,-1300 ,-1195 ,-1020 ,-1095 ,-1133 ,-1191 ,-1104 ,-965 ,-963 ,-1045 ,-1134 ,-1141 ,-995 ,-721 ,-477 ,-297 ,-149 ,61 ,232 ,192 ,195 ,338 ,280 ,293 ,208 ,16 ,-103 ,-297 ,
-582 ,-987 ,-1333 ,-1388 ,-1374 ,-1518 ,-1411 ,-1302 ,-934 ,-556 ,-496 ,-377 ,-365 ,-330 ,-240 ,-209 ,-147 ,-67 ,8 ,43 ,197 ,293 ,295 ,343 ,512 ,462 ,392 ,329 ,304 ,714 ,1030 ,1058 ,
1041 ,887 ,622 ,460 ,315 ,240 ,131 ,-15 ,-332 ,-479 ,-574 ,-505 ,-575 ,-583 ,-659 ,-642 ,-512 ,-529 ,-509 ,-561 ,-612 ,-659 ,-699 ,-602 ,-275 ,150 ,242 ,443 ,545 ,628 ,883 ,1074 ,
1305 ,1475 ,1729 ,2032 ,2204 ,2257 ,2248 ,2166 ,1964 ,1629 ,1409 ,1235 ,980 ,718 ,659 ,714 ,626 ,825 ,830 ,753 ,408 ,88 ,-3 ,86 ,264 ,373 ,427 ,431 ,520 ,660 ,794 ,961 ,
939 ,1134 ,1341 ,1348 ,1335 ,1494 ,1460 ,1337 ,1274 ,1059 ,935 ,952 ,878 ,602 ,648 ,422 ,206 ,207 ,253 ,343 ,404 ,403 ,299 ,127 ,-128 ,-334 ,-598 ,-1005 ,-1335 ,-1713 ,-1882 ,-2094 ,
-2138 ,-2111 ,-2012 ,-1586 ,-1028 ,-612 ,-424 ,-382 ,-336 ,-133 ,-94 ,-63 ,-57 ,14 ,-76 ,-243 ,-226 ,-367 ,-322 ,-371 ,-393 ,-454 ,-300 ,-203 ,-279 ,-282 ,-463 ,-547 ,-751 ,-916 ,-924 ,-1017 ,
-1158 ,-1421 ,-1772 ,-2008 ,-2048 ,-1833 ,-1412 ,-1051 ,-766 ,-399 ,-151 ,130 ,347 ,552 ,491 ,464 ,554 ,406 ,332 ,151 ,160 ,57 ,-4 ,-73 ,-96 ,-122 ,-308 ,-546 ,-860 ,-952 ,-808 ,-630 ,
-654 ,-592 ,-518 ,-567 ,-791 ,-925 ,-1094 ,-1125 ,-1012 ,-1005 ,-821 ,-625 ,-516 ,-459 ,-408 ,-515 ,-542 ,-421 ,-221 ,-44 ,-81 ,-34 ,-52 ,26 ,368 ,501 ,603 ,467 ,505 ,635 ,622 ,612 ,
589 ,607 ,610 ,492 ,280 ,215 ,91 ,112 ,208 ,188 ,158 ,293 ,324 ,439 ,638 ,691 ,716 ,862 ,1028 ,1104 ,1185 ,1189 ,1145 ,1161 ,1245 ,1313 ,1290 ,1335 ,1316 ,1301 ,1177 ,905 ,
574 ,234 ,-9 ,60 ,270 ,329 ,376 ,50 ,-124 ,-315 ,-437 ,-536 ,-428 ,-475 ,-435 ,-324 ,-99 ,345 ,682 ,883 ,889 ,855 ,874 ,795 ,695 ,805 ,685 ,736 ,655 ,652 ,465 ,269 ,
118 ,-139 ,-691 ,-1124 ,-1198 ,-1118 ,-961 ,-998 ,-1047 ,-1084 ,-1116 ,-1186 ,-1175 ,-1197 ,-1249 ,-1373 ,-1438 ,-1629 ,-1759 ,-1756 ,-1701 ,-1505 ,-1061 ,-619 ,-203 ,23 ,95 ,234 ,295 ,390 ,599 ,814 ,
1021 ,994 ,990 ,1004 ,967 ,691 ,317 ,2 ,-296 ,-404 ,-522 ,-738 ,-760 ,-724 ,-630 ,-584 ,-609 ,-449 ,-371 ,-404 ,-413 ,-643 ,-681 ,-796 ,-629 ,-269 ,-77 ,-21 ,-111 ,72 ,202 ,419 ,
653 ,939 ,1164 ,1223 ,1237 ,1215 ,1087 ,981 ,828 ,692 ,685 ,531 ,295 ,-52 ,-450 ,-785 ,-1042 ,-1162 ,-1218 ,-1176 ,-1110 ,-1026 ,-967 ,-822 ,-700 ,-655 ,-605 ,-453 ,-349 ,-272 ,-196 ,-18 ,
147 ,245 ,498 ,732 ,812 ,1069 ,1406 ,1500 ,1525 ,1398 ,1397 ,1349 ,1435 ,1513 ,1432 ,1103 ,783 ,482 ,388 ,377 ,360 ,295 ,71 ,-143 ,-216 ,-161 ,-170 ,-187 ,-55 ,49 ,89 ,143 ,
85 ,141 ,269 ,310 ,414 ,618 ,905 ,1170 ,1396 ,1491 ,1746 ,1683 ,1653 ,1652 ,1597 ,1384 ,1237 ,1019 ,794 ,670 ,311 ,229 ,251 ,229 ,102 ,-74 ,-200 ,-301 ,-493 ,-590 ,-714 ,-738 ,
-712 ,-1025 ,-1492 ,-1889 ,-2095 ,-2006 ,-1876 ,-1634 ,-1472 ,-1151 ,-1053 ,-1023 ,-1022 ,-819 ,-577 ,-594 ,-438 ,-511 ,-443 ,-349 ,-540 ,-762 ,-875 ,-1114 ,-1227 ,-1042 ,-868 ,-678 ,-485 ,-465 ,-416 ,-379 ,
-262 ,-208 ,-188 ,-266 ,-587 ,-804 ,-977 ,-1178 ,-1207 ,-1093 ,-997 ,-955 ,-758 ,-337 ,-124 ,-38 ,228 ,392 ,646 ,751 ,893 ,988 ,982 ,795 ,626 ,687 ,583 ,460 ,163 ,-121 ,-408 ,-589 ,
-541 ,-437 ,-415 ,-183 ,-17 ,-47 ,44 ,39 ,-145 ,-442 ,-684 ,-1005 ,-939 ,-678 ,-447 ,-152 ,-147 ,-233 ,-294 ,-206 ,-183 ,-137 ,-26 ,15 ,61 ,108 ,206 ,369 ,550 ,618 ,639 ,515 ,
409 ,417 ,433 ,495 ,534 ,443 ,562 ,577 ,616 ,736 ,684 ,678 ,604 ,464 ,218 ,130 ,-30 ,27 ,145 ,220 ,429 ,545 ,620 ,797 ,952 ,1115 ,1113 ,1061 ,1034 ,1105 ,1178 ,1309 ,
1489 ,1591 ,1549 ,1482 ,1287 ,1146 ,1311 ,1157 ,1161 ,1142 ,1095 ,1126 ,913 ,835 ,814 ,580 ,213 ,-111 ,-289 ,-438 ,-394 ,-374 ,-297 ,-58 ,23 ,112 ,178 ,207 ,305 ,324 ,388 ,411 ,
351 ,354 ,214 ,87 ,-23 ,-249 ,-475 ,-682 ,-792 ,-761 ,-943 ,-942 ,-768 ,-640 ,-625 ,-752 ,-787 ,-848 ,-785 ,-881 ,-1026 ,-1035 ,-1084 ,-1316 ,-1465 ,-1351 ,-1167 ,-792 ,-657 ,-652 ,-587 ,-270 ,
-133 ,-1 ,228 ,338 ,393 ,452 ,568 ,589 ,697 ,816 ,610 ,257 ,168 ,34 ,-39 ,-99 ,-85 ,-104 ,-185 ,-117 ,-240 ,-406 ,-439 ,-519 ,-710 ,-947 ,-1200 ,-1251 ,-1223 ,-1176 ,-1171 ,-1154 ,
-1102 ,-974 ,-873 ,-813 ,-724 ,-346 ,-102 ,130 ,440 ,568 ,781 ,1044 ,1052 ,935 ,781 ,626 ,478 ,265 ,164 ,-62 ,-270 ,-387 ,-664 ,-981 ,-1080 ,-1052 ,-1060 ,-906 ,-981 ,-1001 ,-1057 ,-1115 ,
-1164 ,-1192 ,-1077 ,-884 ,-765 ,-651 ,-633 ,-575 ,-430 ,-277 ,-135 ,116 ,380 ,644 ,984 ,1321 ,1410 ,1402 ,1402 ,1418 ,1316 ,1143 ,973 ,853 ,785 ,837 ,762 ,548 ,443 ,516 ,538 ,431 ,
249 ,42 ,-134 ,-288 ,-350 ,-319 ,-189 ,-146 ,-61 ,-50 ,0 ,148 ,483 ,848 ,1116 ,1384 ,1537 ,1559 ,1747 ,1744 ,1604 ,1548 ,1545 ,1477 ,1469 ,1221 ,972 ,820 ,760 ,619 ,373 ,244 ,
163 ,103 ,50 ,-168 ,-562 ,-882 ,-1043 ,-1504 ,-1786 ,-1985 ,-2008 ,-1910 ,-1791 ,-1767 ,-1612 ,-1303 ,-936 ,-665 ,-334 ,-67 ,41 ,158 ,221 ,313 ,384 ,362 ,258 ,120 ,9 ,-147 ,-211 ,-167 ,
-71 ,-127 ,-82 ,-66 ,-12 ,-118 ,-323 ,-518 ,-663 ,-796 ,-975 ,-1314 ,-1575 ,-1789 ,-1890 ,-1854 ,-1779 ,-1483 ,-1119 ,-961 ,-640 ,-318 ,-83 ,215 ,319 ,614 ,779 ,793 ,978 ,1246 ,1218 ,1094 ,
976 ,845 ,743 ,714 ,691 ,691 ,551 ,286 ,269 ,257 ,196 ,185 ,63 ,-183 ,-554 ,-959 ,-1211 ,-1264 ,-1294 ,-1301 ,-1128 ,-1065 ,-769 ,-562 ,-566 ,-411 ,-414 ,-339 ,-298 ,-79 ,185 ,416 ,
491 ,421 ,392 ,305 ,357 ,314 ,187 ,55 ,-109 ,-311 ,-265 ,-281 ,-252 ,-158 ,9 ,3 ,-94 ,-137 ,-245 ,-138 ,-291 ,-293 ,-161 ,28 ,435 ,622 ,640 ,662 ,759 ,1042 ,1092 ,1278 ,
1378 ,1562 ,1702 ,1730 ,1868 ,1867 ,1882 ,2027 ,1867 ,1766 ,1609 ,1562 ,1457 ,1264 ,1098 ,1083 ,1098 ,1152 ,964 ,678 ,306 ,-54 ,-427 ,-546 ,-577 ,-481 ,-396 ,-231 ,-22 ,145 ,172 ,236 ,
389 ,522 ,528 ,606 ,804 ,968 ,1128 ,1172 ,1091 ,944 ,751 ,487 ,118 ,-304 ,-480 ,-685 ,-876 ,-935 ,-898 ,-860 ,-963 ,-1162 ,-1091 ,-1223 ,-1484 ,-1619 ,-1792 ,-1796 ,-1856 ,-1648 ,-1411 ,-1268 ,
-1251 ,-1187 ,-963 ,-755 ,-493 ,-277 ,-162 ,-73 ,-43 ,241 ,485 ,695 ,667 ,587 ,461 ,182 ,3 ,-236 ,-343 ,-448 ,-531 ,-636 ,-545 ,-537 ,-610 ,-665 ,-636 ,-689 ,-784 ,-917 ,-881 ,-876 ,
